timestamp,simple-path,time
2021-06-04 19:11:44.956,/master/welcome,748
2021-06-04 19:11:45.5,/master/welcome,476
2021-06-04 19:11:46.338,/master/sign-in,635
2021-06-04 19:11:47.953,/master/welcome,612
2021-06-04 19:11:51.693,/master/welcome,495
2021-06-04 19:11:52.521,/master/welcome,647
2021-06-04 19:11:53.334,/master/welcome,679
2021-06-04 19:11:53.995,//administrator/dashboard/show,555
2021-06-04 19:11:54.711,/master/welcome,451
2021-06-04 19:11:55.184,/master/welcome,398
2021-06-04 19:11:55.936,/master/sign-in,595
2021-06-04 19:11:57.547,/master/welcome,609
2021-06-04 19:11:58.395,/administrator/dashboard/show,599
2021-06-04 19:11:59.004,/master/welcome,437
2021-06-04 19:11:59.801,/master/welcome,650
2021-06-04 19:12:00.327,/master/welcome,409
2021-06-04 19:12:00.77,/master/welcome,400
2021-06-04 19:12:01.529,/master/sign-in,614
2021-06-04 19:12:03.037,/master/welcome,612
2021-06-04 19:12:03.889,/administrator/dashboard/show,595
2021-06-04 19:12:04.393,/master/welcome,322
2021-06-04 19:12:05.201,/master/welcome,635
2021-06-04 19:12:05.859,/master/welcome,525
2021-06-04 19:12:06.488,/master/welcome,584
2021-06-04 19:12:07.273,/master/sign-in,613
2021-06-04 19:12:08.779,/master/welcome,693
2021-06-04 19:12:09.743,/administrator/dashboard/show,629
2021-06-04 19:12:10.243,/master/welcome,365
2021-06-04 19:12:11.041,/master/welcome,627
2021-06-04 19:12:11.543,/master/welcome,396
2021-06-04 19:12:11.983,/master/welcome,392
2021-06-04 19:12:12.837,/master/sign-in,666
2021-06-04 19:12:14.587,/master/welcome,678
2021-06-04 19:12:15.516,/administrator/dashboard/show,619
2021-06-04 19:12:16.08,/master/welcome,415
2021-06-04 19:12:16.912,/master/welcome,642
2021-06-04 19:12:17.459,/master/welcome,377
2021-06-04 19:12:17.998,/master/welcome,473
2021-06-04 19:12:18.855,/master/sign-in,690
2021-06-04 19:12:20.422,/master/welcome,632
2021-06-04 19:12:21.366,/administrator/dashboard/show,615
2021-06-04 19:12:21.976,/master/welcome,452
2021-06-04 19:12:22.793,/master/welcome,644
2021-06-04 19:12:23.302,/master/welcome,402
2021-06-04 19:12:23.774,/master/welcome,428
2021-06-04 19:12:24.554,/master/sign-in,618
2021-06-04 19:12:26.059,/master/welcome,616
2021-06-04 19:12:27.085,/administrator/dashboard/show,648
2021-06-04 19:12:27.667,/master/welcome,442
2021-06-04 19:12:28.47,/master/welcome,633
2021-06-04 19:12:29.034,/master/welcome,456
2021-06-04 19:12:29.44,/master/welcome,362
2021-06-04 19:12:30.23,/master/sign-in,616
2021-06-04 19:12:31.893,/master/welcome,633
2021-06-04 19:12:32.832,/administrator/dashboard/show,612
2021-06-04 19:12:33.448,/master/welcome,484
2021-06-04 19:12:34.253,/master/welcome,630
2021-06-04 19:12:34.8,/master/welcome,430
2021-06-04 19:12:35.49,/master/welcome,636
2021-06-04 19:12:36.299,/master/sign-in,634
2021-06-04 19:12:37.787,/master/welcome,613
2021-06-04 19:12:38.709,/administrator/dashboard/show,615
2021-06-04 19:12:39.397,/master/welcome,543
2021-06-04 19:12:40.222,/master/welcome,635
2021-06-04 19:12:40.738,/master/welcome,399
2021-06-04 19:12:41.144,/master/welcome,359
2021-06-04 19:12:41.942,/master/sign-in,628
2021-06-04 19:12:43.67,/master/welcome,618
2021-06-04 19:12:45.007,/administrator/dashboard/show,659
2021-06-04 19:12:45.703,/master/welcome,582
2021-06-04 19:12:46.449,/master/welcome,614
2021-06-04 19:12:46.974,/master/welcome,418
2021-06-04 19:12:47.459,/master/welcome,457
2021-06-04 19:12:48.273,/master/sign-in,632
2021-06-04 19:12:50.003,/master/welcome,628
2021-06-04 19:12:50.947,/administrator/dashboard/show,618
2021-06-04 19:12:51.537,/master/welcome,458
2021-06-04 19:12:52.329,/master/welcome,622
2021-06-04 19:12:52.973,/master/welcome,529
2021-06-04 19:12:53.557,/master/welcome,531
2021-06-04 19:12:54.371,/master/sign-in,631
2021-06-04 19:12:55.9,/master/welcome,642
2021-06-04 19:12:56.854,/administrator/dashboard/show,628
